CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,neighborCount,neighborThreeYearGrowthmavg3,neighborThreeYearGrowth
220,2007,3,14,36047022000,11219,7,15258,2523,61,2052,345,14,6,11,11,0,0.16667,0.07778,0.36869,-7,0,-1,42,0.97728,-0.75
216,2007,3,10,36047021600,11219,10,15258,2523,72,2052,345,10,10,12,12,-0.41176,-0.16667,0.01679,0.17201,0,0,0,42,0.97728,-0.75
216,2008,3,10,36047021600,11219,12,15731,2639,55,2214,372,10,9,11,11,0,-0.09091,0.04456,0.01671,2,1,1,36,-0.94998,-3.6
220,2008,3,7,36047022000,11219,11,15731,2639,54,2214,372,7,10,10,10,-0.5,-0.3,-0.03333,0.04646,4,1,1,36,-0.94998,-3.6
220,2009,3,11,36047022000,11219,12,17855,2812,65,2730,447,11,14,10,11,0.57143,-0.21429,0.02381,-0.11587,1,1,1,54,-2.25,-2.4
216,2009,3,12,36047021600,11219,8,17855,2812,72,2730,447,12,10,9,11,0.2,-0.29412,-0.07059,-0.1839,-4,0,-1,54,-2.25,-2.4
216,2010,3,8,36047021600,11219,0,19221,3047,84,2922,427,8,15,11,11,-0.33333,-0.2,-0.04444,-0.19501,-8,0,-1,72,-0.57144,4.28574
220,2010,3,12,36047022000,11219,0,19221,3047,68,2922,427,12,9,11,11,0.09091,-0.14286,0.05411,-0.21905,-12,0,-1,72,-0.57144,4.28574
220,2001,4,8,36047022000,11219,6,16345,2524,58,2046,325,8,8,8,8,0,0,0,0,-2,0,-1,54,0,0
216,2001,4,12,36047021600,11219,13,16345,2524,71,2046,325,12,13,13,13,0,0,0,0,1,1,1,54,0,0
216,2002,4,13,36047021600,11219,10,16334,2631,61,2047,323,13,8,10,10,0.08333,0,0.04167,0,-3,0,-1,42,0,0
220,2002,4,6,36047022000,11219,7,16334,2631,55,2047,323,6,6,7,7,-0.25,0,-0.125,0,1,1,1,42,0,0
220,2003,4,7,36047022000,11219,11,16266,2771,62,2047,389,7,11,8,8,0.16667,0,-0.02778,0,4,1,1,60,0,0
216,2003,4,10,36047021600,11219,11,16266,2771,75,2047,389,10,13,11,11,-0.23077,0,-0.04915,0,1,1,1,60,0,0
216,2004,4,11,36047021600,11219,13,16081,2740,69,2087,357,11,12,11,11,0.1,-0.08333,-0.01581,-0.02778,2,1,1,84,1.11114,3.33336
220,2004,4,11,36047022000,11219,14,16081,2740,64,2087,357,11,12,9,9,0.57143,0.375,0.1627,0.125,3,1,1,84,1.11114,3.33336
220,2005,4,14,36047022000,11219,8,15892,2638,65,2100,326,14,10,11,9,0.27273,1.33333,0.33694,0.56944,-6,0,-1,66,2.25396,3.42858
216,2005,4,13,36047021600,11219,14,15892,2638,78,2100,326,13,11,12,11,0.18182,0,0.01702,-0.02778,1,1,1,66,2.25396,3.42858
216,2006,4,14,36047021600,11219,18,15737,2542,91,2134,335,14,17,13,12,0.07692,0.4,0.11958,0.10556,4,1,1,78,2.85396,1.8
220,2006,4,8,36047022000,11219,13,15737,2542,66,2134,335,8,14,12,10,-0.42857,0.14286,0.13853,0.61706,5,1,1,78,2.85396,1.8
220,2007,4,13,36047022000,11219,14,15258,2501,61,2052,358,13,14,12,12,0.625,0.18182,0.15639,0.55267,1,1,1,84,1.74288,0
216,2007,4,18,36047021600,11219,9,15258,2501,72,2052,358,18,10,12,12,0.28571,0.63636,0.18149,0.34545,-9,0,-1,84,1.74288,0
216,2008,4,9,36047021600,11219,10,15731,2528,55,2214,363,9,10,12,12,-0.5,-0.30769,-0.04579,0.24289,1,1,1,36,-0.30912,-2.7273
220,2008,4,14,36047022000,11219,5,15731,2528,54,2214,363,14,7,11,11,0.07692,0,0.09112,0.10823,-9,0,-1,36,-0.30912,-2.7273
220,2009,4,5,36047022000,11219,11,17855,2848,65,2730,432,5,11,10,11,-0.64286,-0.375,0.01969,-0.06439,6,1,1,30,-2.13984,-3.69228
216,2009,4,10,36047021600,11219,14,17855,2848,72,2730,432,10,12,10,12,0.11111,-0.28571,-0.03439,0.01432,4,1,1,30,-2.13984,-3.69228
216,2010,4,14,36047021600,11219,0,19221,2880,84,2922,466,14,8,10,11,0.4,-0.22222,0.0037,-0.27188,-14,0,-1,54,-2.85414,-2.14284
220,2010,4,11,36047022000,11219,0,19221,2880,68,2922,466,11,12,10,11,1.2,-0.15385,0.21136,-0.17628,-11,0,-1,54,-2.85414,-2.14284
220,2001,5,9,36047022000,11219,7,16345,2611,58,2046,342,9,8,8,8,0,0,0,0,-2,0,-1,60,0,0
216,2001,5,10,36047021600,11219,6,16345,2611,71,2046,342,10,12,12,12,0,0,0,0,-4,0,-1,60,0,0
216,2002,5,6,36047021600,11219,14,16334,2512,61,2047,332,6,13,12,12,-0.4,0,-0.2,0,8,1,1,66,0,0
220,2002,5,7,36047022000,11219,6,16334,2512,55,2047,332,7,6,7,7,-0.22222,0,-0.11111,0,-1,0,-1,66,0,0
220,2003,5,6,36047022000,11219,7,16266,2586,62,2047,318,6,7,7,7,-0.14286,0,-0.12169,0,1,1,1,36,0,0
216,2003,5,14,36047021600,11219,8,16266,2586,75,2047,318,14,10,11,11,1.33333,0,0.31111,0,-6,0,-1,36,0,0
216,2004,5,8,36047021600,11219,13,16081,2713,69,2087,384,8,11,11,11,-0.42857,-0.2,0.16825,-0.06667,5,1,1,42,-0.6,-1.8
220,2004,5,7,36047022000,11219,9,16081,2713,64,2087,384,7,11,8,8,0.16667,-0.22222,-0.06614,-0.07407,2,1,1,42,-0.6,-1.8
220,2005,5,9,36047022000,11219,12,15892,2714,65,2100,393,9,14,10,9,0.28571,0.28571,0.10317,0.02116,3,1,1,78,-0.23634,1.09092
216,2005,5,13,36047021600,11219,20,15892,2714,78,2100,393,13,13,11,11,0.625,1.16667,0.50992,0.32222,7,1,1,78,-0.23634,1.09092
216,2006,5,20,36047021600,11219,14,15737,2617,91,2134,354,20,14,12,12,0.53846,0.42857,0.24496,0.46508,-6,0,-1,78,2.09694,7.00002
220,2006,5,12,36047022000,11219,9,15737,2617,66,2134,354,12,8,11,9,0.33333,1,0.2619,0.3545,-3,0,-1,78,2.09694,7.00002
220,2007,5,9,36047022000,11219,11,15258,2491,61,2052,316,9,13,11,10,-0.25,0.28571,0.12302,0.52381,2,1,1,72,4.12554,4.28574
216,2007,5,14,36047021600,11219,13,15258,2491,72,2052,316,14,18,15,13,-0.3,0.75,0.28782,0.78175,-1,0,-1,72,4.12554,4.28574
216,2008,5,13,36047021600,11219,12,15731,2511,55,2214,365,13,9,13,13,-0.07143,0,0.05568,0.39286,-1,0,-1,66,3.4542,-0.9231
220,2008,5,11,36047022000,11219,12,15731,2511,54,2214,365,11,14,11,12,0.22222,0.22222,0.10185,0.50265,1,1,1,66,3.4542,-0.9231
220,2009,5,12,36047022000,11219,4,17855,2738,65,2730,424,12,5,10,10,0.09091,0,0.02104,0.16931,-8,0,-1,36,0.04398,-3.23076
216,2009,5,12,36047021600,11219,14,17855,2738,72,2730,424,12,10,12,12,-0.07692,-0.4,-0.14945,0.11667,2,1,1,36,0.04398,-3.23076
216,2010,5,14,36047021600,11219,0,19221,2915,84,2922,457,14,14,11,13,0.16667,0,0.00611,-0.13333,-14,0,-1,18,-2.88462,-4.5
220,2010,5,4,36047022000,11219,0,19221,2915,68,2922,457,4,11,10,10,-0.66667,-0.55556,-0.11785,-0.11111,-4,0,-1,18,-2.88462,-4.5
222,2001,0,2,36047022200,11219,4,16345,2702,20,2046,323,2,0,0,0,0,0,0,0,2,1,1,72,0,0
222,2002,0,4,36047022200,11219,1,16334,2613,16,2047,309,4,0,0,0,1,0,0.5,0,-3,0,-1,72,0,0
222,2003,0,1,36047022200,11219,11,16266,2546,16,2047,315,1,0,0,0,-0.75,0,0.08333,0,10,1,1,60,0,0
222,2004,0,11,36047022200,11219,4,16081,2606,28,2087,337,11,0,0,0,10,4.5,3.41667,1.5,-7,0,-1,66,-0.16668,-0.49998
222,2005,0,4,36047022200,11219,6,15892,2615,27,2100,346,4,0,0,0,-0.63636,0,2.87121,1.5,2,1,1,30,-1.33332,-3.49998
222,2006,0,6,36047022200,11219,3,15737,2616,29,2134,367,6,0,0,0,0.5,5,3.28788,3.16667,-3,0,-1,66,-1.13334,0.6
222,2007,0,3,36047022200,11219,5,15258,2454,26,2052,298,3,0,0,0,-0.5,-0.72727,-0.21212,1.42424,2,1,1,42,-1.69392,-2.18184
222,2008,0,5,36047022200,11219,4,15731,2796,31,2214,399,5,0,0,0,0.66667,0.25,0.22222,1.50758,-1,0,-1,36,-0.12726,1.2
222,2009,0,4,36047022200,11219,2,17855,3070,36,2730,502,4,0,0,0,-0.2,-0.33333,-0.01111,-0.2702,-2,0,-1,84,0.21816,1.63638
222,2010,0,2,36047022200,11219,0,19221,3560,31,2922,484,2,0,0,0,-0.5,-0.33333,-0.01111,-0.13889,-2,0,-1,96,3.5169,7.71426
222,2001,1,8,36047022200,11219,3,16345,2934,20,2046,348,8,2,2,2,0,0,0,0,-5,0,-1,72,0,0
222,2002,1,3,36047022200,11219,4,16334,2841,16,2047,348,3,4,3,3,-0.625,0,-0.3125,0,1,1,1,72,0,0
222,2003,1,4,36047022200,11219,1,16266,2716,16,2047,335,4,1,2,2,0.33333,0,-0.09722,0,-3,0,-1,78,0,0
222,2004,1,1,36047022200,11219,8,16081,2667,28,2087,352,1,11,5,4,-0.75,-0.875,-0.34722,-0.29167,7,1,1,84,0.33336,1.00002
222,2005,1,8,36047022200,11219,4,15892,2676,27,2100,353,8,4,5,4,7,1.66667,2.19444,0.26389,-4,0,-1,84,0.66666,1.00002
222,2006,1,4,36047022200,11219,6,15737,2707,29,2134,351,4,6,7,5,-0.5,0,1.91667,0.26389,2,1,1,30,-0.56412,-3.69228
222,2007,1,6,36047022200,11219,2,15258,2639,26,2052,384,6,3,4,5,0.5,5,2.33333,2.22222,-4,0,-1,72,-1.18314,-0.85716
222,2008,1,2,36047022200,11219,8,15731,2630,31,2214,318,2,5,4,5,-0.66667,-0.75,-0.22222,1.41667,6,1,1,36,-2.65932,-3.42858
222,2009,1,8,36047022200,11219,4,17855,3389,36,2730,499,8,4,4,4,3,1,0.94444,1.75,-4,0,-1,54,0.17142,4.8
222,2010,1,4,36047022200,11219,0,19221,3318,31,2922,569,4,2,3,4,-0.5,-0.33333,0.61111,-0.02778,-4,0,-1,96,1.1238,1.99998
222,2001,2,2,36047022200,11219,5,16345,2877,20,2046,380,2,8,8,8,0,0,0,0,3,1,1,54,0,0
222,2002,2,5,36047022200,11219,3,16334,2880,16,2047,353,5,3,5,5,1.5,0,0.75,0,-2,0,-1,72,0,0
222,2003,2,3,36047022200,11219,5,16266,2821,16,2047,336,3,4,5,5,-0.4,0,0.36667,0,2,1,1,90,0,0
222,2004,2,5,36047022200,11219,1,16081,2640,28,2087,332,5,1,2,4,0.66667,1.5,0.58889,0.5,-4,0,-1,54,0,0
222,2005,2,1,36047022200,11219,7,15892,2651,27,2100,349,1,8,4,4,-0.8,-0.8,-0.17778,0.23333,6,1,1,78,0.16668,0.49998
222,2006,2,7,36047022200,11219,4,15737,2635,29,2134,362,7,4,4,4,6,1.33333,1.95556,0.67778,-3,0,-1,96,0.3,0.40002
222,2007,2,4,36047022200,11219,9,15258,2650,26,2052,351,4,6,6,4,-0.42857,-0.2,1.59048,0.11111,5,1,1,36,-0.36666,-1.99998
222,2008,2,9,36047022200,11219,4,15731,2627,31,2214,397,9,2,4,4,1.25,8,2.27381,3.04444,-5,0,-1,60,-0.99486,-1.38462
222,2009,2,4,36047022200,11219,8,17855,2998,36,2730,426,4,8,5,5,-0.55556,-0.42857,0.08862,2.45714,4,1,1,84,-1.3782,-0.75
222,2010,2,8,36047022200,11219,0,19221,3501,31,2922,519,8,4,4,4,1,1,0.56481,2.85714,-8,0,-1,54,0.28848,3
222,2001,3,0,36047022200,11219,2,16345,2697,20,2046,328,0,2,2,2,0,0,0,0,2,1,1,48,0,0
222,2002,3,2,36047022200,11219,6,16334,2857,16,2047,382,2,5,3,3,0,0,0,0,4,1,1,36,0,0
222,2003,3,6,36047022200,11219,3,16266,2826,16,2047,354,6,3,3,3,2,0,0.66667,0,-3,0,-1,66,0,0
222,2004,3,3,36047022200,11219,4,16081,2715,28,2087,325,3,5,4,3,-0.5,0,0.5,0,1,1,1,72,1.00002,3
222,2005,3,4,36047022200,11219,2,15892,2598,27,2100,333,4,1,3,3,0.33333,1,0.61111,0.33333,-2,0,-1,60,2.33334,4.00002
222,2006,3,2,36047022200,11219,7,15737,2620,29,2134,365,2,7,4,4,-0.5,-0.66667,-0.22222,0.11111,5,1,1,84,2.8788,1.63638
222,2007,3,7,36047022200,11219,5,15258,2523,26,2052,345,7,4,4,4,2.5,1.33333,0.77778,0.55556,-2,0,-1,84,2.21214,1.00002
222,2008,3,5,36047022200,11219,8,15731,2639,31,2214,372,5,9,6,5,-0.28571,0.25,0.57143,0.30556,3,1,1,42,0.27876,-1.8
222,2009,3,8,36047022200,11219,4,17855,2812,36,2730,447,8,4,5,5,0.6,3,0.9381,1.52778,-4,0,-1,66,-0.69522,-1.28574
222,2010,3,4,36047022200,11219,0,19221,3047,31,2922,427,4,8,7,6,-0.5,-0.42857,-0.0619,0.94048,-4,0,-1,72,-1.3143,-0.85716
222,2001,4,2,36047022200,11219,0,16345,2524,20,2046,325,2,0,0,0,0,0,0,0,-2,0,-1,48,0,0
222,2002,4,0,36047022200,11219,2,16334,2631,16,2047,323,0,2,1,1,-1,0,-0.5,0,2,1,1,36,0,0
222,2003,4,2,36047022200,11219,5,16266,2771,16,2047,389,2,6,2,2,0,0,-0.33333,0,3,1,1,42,0,0
222,2004,4,5,36047022200,11219,4,16081,2740,28,2087,357,5,3,3,2,1.5,1.5,0.16667,0.5,-1,0,-1,66,0.75,2.25
222,2005,4,4,36047022200,11219,4,15892,2638,27,2100,326,4,4,4,3,-0.2,0,0.43333,0.5,0,0,0,84,3.41664,7.99998
222,2006,4,4,36047022200,11219,2,15737,2542,29,2134,335,4,2,3,3,0,1,0.43333,0.83333,-2,0,-1,48,3.70236,0.85716
222,2007,4,2,36047022200,11219,7,15258,2501,26,2052,358,2,7,4,4,-0.5,-0.6,-0.23333,0.13333,5,1,1,78,3.31602,1.09092
222,2008,4,7,36047022200,11219,5,15731,2528,31,2214,363,7,5,4,4,2.5,0.75,0.66667,0.38333,-2,0,-1,84,0.64938,0
222,2009,4,5,36047022200,11219,8,17855,2848,36,2730,432,5,8,6,5,-0.28571,0.25,0.57143,0.13333,3,1,1,30,-0.38634,-2.25
222,2010,4,8,36047022200,11219,0,19221,2880,31,2922,466,8,4,5,5,0.6,3,0.9381,1.33333,-8,0,-1,66,-1.05768,-0.9231
222,2001,5,6,36047022200,11219,2,16345,2611,20,2046,342,6,2,2,2,0,0,0,0,-4,0,-1,54,0,0
222,2002,5,2,36047022200,11219,0,16334,2512,16,2047,332,2,0,1,1,-0.66667,0,-0.33333,0,-2,0,-1,42,0,0
222,2003,5,0,36047022200,11219,3,16266,2586,16,2047,318,0,2,1,1,-1,0,-0.55556,0,3,1,1,36,0,0
222,2004,5,3,36047022200,11219,6,16081,2713,28,2087,384,3,5,2,2,0,-0.5,-0.55556,-0.16667,3,1,1,42,-0.44442,-1.33332
222,2005,5,6,36047022200,11219,6,15892,2714,27,2100,393,6,4,3,2,1,2,0,0.5,0,0,0,54,0.12696,1.71426
222,2006,5,6,36047022200,11219,4,15737,2617,29,2134,354,6,4,4,3,0,0,0.33333,0.5,-2,0,-1,72,2.127,6
222,2007,5,4,36047022200,11219,3,15258,2491,26,2052,316,4,2,3,3,-0.33333,0.33333,0.22222,0.77778,-1,0,-1,54,3.14286,1.71426
222,2008,5,3,36047022200,11219,7,15731,2511,31,2214,365,3,7,4,4,-0.25,-0.5,-0.19444,-0.05556,4,1,1,66,3.0159,1.33332
222,2009,5,7,36047022200,11219,5,17855,2738,36,2730,424,7,5,4,4,1.33333,0.16667,0.25,0,-2,0,-1,72,1.01586,0
222,2010,5,5,36047022200,11219,0,19221,2915,31,2922,457,5,8,6,5,-0.28571,0.25,0.26587,-0.02778,-5,0,-1,24,-0.66666,-3.33336
228,2001,0,6,36047022800,11218,1,16345,2702,35,1289,211,6,0,0,0,0,0,0,0,-5,0,-1,246,0,0
232,2001,0,28,36047023200,11204,17,16345,2702,142,3573,567,28,0,0,0,0,0,0,0,-11,0,-1,246,0,0
232,2002,0,17,36047023200,11204,13,16334,2613,144,3525,539,17,0,0,0,-0.39286,0,-0.19643,0,-4,0,-1,240,0,0
228,2002,0,1,36047022800,11218,4,16334,2613,23,1226,178,1,0,0,0,-0.83333,0,-0.41667,0,3,1,1,240,0,0
228,2003,0,4,36047022800,11218,6,16266,2546,21,1114,176,4,0,0,0,3,0,0.72222,0,2,1,1,186,0,0
232,2003,0,13,36047023200,11204,23,16266,2546,125,3495,537,13,0,0,0,-0.23529,0,-0.20938,0,10,1,1,186,0,0
232,2004,0,23,36047023200,11204,13,16081,2606,128,3457,563,23,0,0,0,0.76923,-0.17857,0.04703,-0.05952,-10,0,-1,192,-0.43902,-1.31706
228,2004,0,6,36047022800,11218,3,16081,2606,23,1082,156,6,0,0,0,0.5,0,0.88889,0,-3,0,-1,192,-0.43902,-1.31706
228,2005,0,3,36047022800,11218,2,15892,2615,26,1040,160,3,0,0,0,-0.5,2,1,0.66667,-1,0,-1,162,-1.089,-1.95
232,2005,0,13,36047023200,11204,18,15892,2615,101,3380,576,13,0,0,0,-0.43478,-0.23529,0.03305,-0.13796,5,1,1,162,-1.089,-1.95
232,2006,0,18,36047023200,11204,21,15737,2616,101,3303,571,18,0,0,0,0.38462,0.38462,0.23969,-0.00975,3,1,1,162,-1.34706,-0.77418
228,2006,0,2,36047022800,11218,4,15737,2616,18,998,141,2,0,0,0,-0.33333,-0.5,-0.11111,0.5,2,1,1,162,-1.34706,-0.77418
228,2007,0,4,36047022800,11218,2,15258,2454,20,940,154,4,0,0,0,1,-0.33333,0.05556,0.38889,-2,0,-1,162,-1.22058,-0.9375
232,2007,0,21,36047023200,11204,16,15258,2454,83,3251,540,21,0,0,0,0.16667,-0.08696,0.03883,0.02079,-5,0,-1,162,-1.22058,-0.9375
232,2008,0,16,36047023200,11204,20,15731,2796,80,3339,578,16,0,0,0,-0.2381,0.23077,0.1044,0.17614,4,1,1,108,-1.23726,-1.99998
228,2008,0,2,36047022800,11218,2,15731,2796,21,975,175,2,0,0,0,-0.5,-0.33333,0.05556,-0.38889,0,0,0,108,-1.23726,-1.99998
228,2009,0,2,36047022800,11218,3,17855,3070,18,1115,170,2,0,0,0,0,0,0.16667,-0.22222,1,1,1,138,-1.27548,-0.8889
232,2009,0,20,36047023200,11204,19,17855,3070,84,3580,582,20,0,0,0,0.25,0.11111,0.05952,0.08497,-1,0,-1,138,-1.27548,-0.8889
232,2010,0,19,36047023200,11204,0,19221,3560,102,3827,725,19,0,0,0,-0.05,-0.09524,-0.0127,0.08221,-19,0,-1,210,-0.37038,1.7778
228,2010,0,3,36047022800,11218,0,19221,3560,18,1188,204,3,0,0,0,0.5,-0.25,0,-0.19444,-3,0,-1,210,-0.37038,1.7778
228,2001,1,7,36047022800,11218,4,16345,2934,35,1289,224,7,6,6,6,0,0,0,0,-3,0,-1,216,0,0
232,2001,1,23,36047023200,11204,31,16345,2934,142,3573,628,23,28,28,28,0,0,0,0,8,1,1,216,0,0
232,2002,1,31,36047023200,11204,23,16334,2841,144,3525,607,31,17,22,22,0.34783,0,0.17391,0,-8,0,-1,258,0,0
228,2002,1,4,36047022800,11218,2,16334,2841,23,1226,214,4,1,3,3,-0.42857,0,-0.21429,0,-2,0,-1,258,0,0
228,2003,1,2,36047022800,11218,4,16266,2716,21,1114,163,2,4,3,3,-0.5,0,-0.30952,0,2,1,1,204,0,0
232,2003,1,23,36047023200,11204,17,16266,2716,125,3495,564,23,13,19,19,-0.25806,0,0.02992,0,-6,0,-1,204,0,0
232,2004,1,17,36047023200,11204,19,16081,2667,128,3457,578,17,23,17,20,-0.26087,-0.26087,-0.05704,-0.08696,2,1,1,162,-0.49998,-1.5
228,2004,1,4,36047022800,11218,7,16081,2667,23,1082,181,4,6,3,4,1,-0.42857,0.02381,-0.14286,3,1,1,162,-0.49998,-1.5
228,2005,1,7,36047022800,11218,3,15892,2676,26,1040,180,7,3,4,4,0.75,0.75,0.41667,0.10714,-4,0,-1,138,-1.43022,-2.79072
232,2005,1,19,36047023200,11204,15,15892,2676,101,3380,544,19,13,16,18,0.11765,-0.3871,-0.13376,-0.21599,-4,0,-1,138,-1.43022,-2.79072
232,2006,1,15,36047023200,11204,14,15737,2707,101,3303,571,15,18,18,16,-0.21053,-0.34783,-0.11792,-0.33193,-1,0,-1,96,-2.48904,-3.17646
228,2006,1,3,36047022800,11218,3,15737,2707,18,998,164,3,2,3,3,-0.57143,0.5,0.39286,0.27381,0,0,0,96,-2.48904,-3.17646
228,2007,1,3,36047022800,11218,3,15258,2639,20,940,138,3,4,3,3,0,-0.25,0.05952,0.33333,0,0,0,162,-1.98906,0
232,2007,1,14,36047023200,11204,17,15258,2639,83,3251,577,14,21,17,17,-0.06667,-0.17647,-0.05318,-0.3038,3,1,1,162,-1.98906,0
232,2008,1,17,36047023200,11204,19,15731,2630,80,3339,555,17,16,18,18,0.21429,-0.10526,-0.02097,-0.20985,2,1,1,186,-0.36318,2.08698
228,2008,1,3,36047022800,11218,2,15731,2630,21,975,166,3,2,2,3,0,-0.57143,-0.19048,-0.10714,-1,0,-1,186,-0.36318,2.08698
228,2009,1,2,36047022800,11218,3,17855,3389,18,1115,223,2,2,2,2,-0.33333,-0.33333,-0.11111,-0.38492,1,1,1,162,2.07066,4.125
232,2009,1,19,36047023200,11204,21,17855,3389,84,3580,682,19,20,19,17,0.11765,0.26667,0.08842,-0.00502,2,1,1,162,2.07066,4.125
232,2010,1,21,36047023200,11204,0,19221,3318,102,3827,607,21,19,18,18,0.10526,0.5,0.14573,2.20E-01,-21,0,-1,144,1.84842,-0.66666
228,2010,1,3,36047022800,11218,0,19221,3318,18,1188,194,3,3,2,2,0.5,0,0.05556,-0.30159,-3,0,-1,144,1.84842,-0.66666
228,2001,2,4,36047022800,11218,6,16345,2877,35,1289,188,4,7,7,7,0,0,0,0,2,1,1,174,0,0
232,2001,2,27,36047023200,11204,25,16345,2877,142,3573,627,27,23,23,23,0,0,0,0,-2,0,-1,174,0,0
232,2002,2,25,36047023200,11204,29,16334,2880,144,3525,618,25,31,27,27,-0.07407,0,-0.03704,0,4,1,1,198,0,0
228,2002,2,6,36047022800,11218,6,16334,2880,23,1226,219,6,4,5,5,0.5,0,0.25,0,0,0,0,198,0,0
228,2003,2,6,36047022800,11218,1,16266,2821,21,1114,219,6,2,4,4,0,0,0.16667,0,-5,0,-1,198,0,0
232,2003,2,29,36047023200,11204,20,16266,2821,125,3495,602,29,23,25,25,0.16,0,0.02864,0,-9,0,-1,198,0,0
232,2004,2,20,36047023200,11204,13,16081,2640,128,3457,542,20,17,23,23,-0.31034,-0.25926,-0.07481,-0.08642,-7,0,-1,192,0.20688,0.6207
228,2004,2,1,36047022800,11218,3,16081,2640,23,1082,162,1,4,3,4,-0.83333,-0.75,-0.11111,-0.25,2,1,1,192,0.20688,0.6207
228,2005,2,3,36047022800,11218,3,15892,2651,26,1040,185,3,7,4,4,2,-0.5,0.38889,-0.41667,0,0,0,168,-0.09612,-0.90912
232,2005,2,13,36047023200,11204,14,15892,2651,101,3380,579,13,19,19,22,-0.35,-0.48,-0.16678,-0.24642,1,1,1,168,-0.09612,-0.90912
232,2006,2,14,36047023200,11204,10,15737,2635,101,3303,544,14,15,17,21,0.07692,-0.51724,-0.19447,-0.41883,-4,0,-1,144,-0.64158,-1.63638
228,2006,2,3,36047022800,11218,4,15737,2635,18,998,177,3,3,4,4,0,-0.5,0.38889,-0.58333,1,1,1,144,-0.64158,-1.63638
228,2007,2,4,36047022800,11218,3,15258,2650,20,940,164,4,3,4,3,0.33333,3,0.77778,0.66667,-1,0,-1,102,-1.78596,-2.8125
232,2007,2,10,36047023200,11204,10,15258,2650,83,3251,573,10,14,16,17,-0.28571,-0.5,-0.18626,-0.49908,0,0,0,102,-1.78596,-2.8125
232,2008,2,10,36047023200,11204,15,15731,2627,80,3339,582,10,17,15,16,0,-0.23077,-0.0696,-0.416,5,1,1,138,-1.84008,-1.07142
228,2008,2,3,36047022800,11218,3,15731,2627,21,975,148,3,3,3,4,-0.25,0,0.02778,0.83333,0,0,0,138,-1.84008,-1.07142
228,2009,2,3,36047022800,11218,2,17855,2998,18,1115,187,3,2,2,3,0,0,0.02778,1,-1,0,-1,162,-1.04466,0.75
232,2009,2,15,36047023200,11204,21,17855,2998,84,3580,595,15,19,16,16,0.5,0.07143,0.07143,-0.21978,6,1,1,162,-1.04466,0.75
232,2010,2,21,36047023200,11204,0,19221,3501,102,3827,690,21,21,19,17,0.4,1.1,0.3,0.31355,-21,0,-1,156,0.95166,3.17646
228,2010,2,2,36047022800,11218,0,19221,3501,18,1188,233,2,3,2,2,-0.33333,-0.5,-0.19444,-0.16667,-2,0,-1,156,0.95166,3.17646
228,2001,3,5,36047022800,11218,2,16345,2697,35,1289,205,5,4,4,4,0,0,0,0,-3,0,-1,108,0,0
232,2001,3,24,36047023200,11204,27,16345,2697,142,3573,602,24,27,27,27,0,0,0,0,3,1,1,108,0,0
232,2002,3,27,36047023200,11204,17,16334,2857,144,3525,611,27,25,26,26,0.125,0,0.0625,0,-10,0,-1,180,0,0
228,2002,3,2,36047022800,11218,4,16334,2857,23,1226,196,2,6,5,5,-0.6,0,-0.3,0,2,1,1,180,0,0
228,2003,3,4,36047022800,11218,6,16266,2826,21,1114,200,4,6,5,5,1,0,0.13333,0,2,1,1,198,0,0
232,2003,3,17,36047023200,11204,29,16266,2826,125,3495,614,17,29,27,27,-0.37037,0,-0.08179,0,12,1,1,198,0,0
232,2004,3,29,36047023200,11204,18,16081,2715,128,3457,589,29,20,24,25,0.70588,0.20833,0.1535,0.06944,-11,0,-1,180,1.33332,4.00002
228,2004,3,6,36047022800,11218,3,16081,2715,23,1082,215,6,1,4,4,0.5,0.2,0.3,0.06667,-3,0,-1,180,1.33332,4.00002
228,2005,3,3,36047022800,11218,3,15892,2598,26,1040,163,3,3,3,4,-0.5,0.5,0.33333,0.23333,0,0,0,138,0.86664,-1.39998
232,2005,3,18,36047023200,11204,15,15892,2598,101,3380,527,18,13,20,22,-0.37931,-0.33333,-0.0146,-0.04167,-3,0,-1,138,0.86664,-1.39998
232,2006,3,15,36047023200,11204,12,15737,2620,101,3303,562,15,14,15,20,-0.16667,-0.11765,0.0533,-0.08088,-3,0,-1,138,0.26058,-1.81818
228,2006,3,3,36047022800,11218,4,15737,2620,18,998,171,3,3,2,3,0,-0.25,0,0.15,1,1,1,138,0.26058,-1.81818
228,2007,3,4,36047022800,11218,4,15258,2523,20,940,168,4,4,3,3,0.33333,-0.33333,-0.05556,-0.02778,0,0,0,132,-1.60608,-1.60002
232,2007,3,12,36047023200,11204,12,15258,2523,83,3251,516,12,10,12,17,-0.2,-0.58621,-0.24866,-0.34573,0,0,0,132,-1.60608,-1.60002
232,2008,3,12,36047023200,11204,9,15731,2639,80,3339,557,12,10,11,13,0,-0.33333,-0.12222,-0.34573,-3,0,-1,126,-1.31328,-0.52176
228,2008,3,4,36047022800,11218,3,15731,2639,21,975,163,4,3,3,2,0,0.33333,0.11111,-0.08333,-1,0,-1,126,-1.31328,-0.52176
